name,popularity,price,rating,distance,latitude,longitude,stationId,totalBikes,poiCat
Kucinski-Murphy Park,9.64,,,434.0,41.83010465416,-87.6702983089,2018d77a4f53eb8aa622437859208a82,7.0,parks
Hoyne Park,9.75,,,731.0,41.83010465416,-87.6702983089,2018d77a4f53eb8aa622437859208a82,7.0,parks
Mulberry Park,9.61,,,774.0,41.83010465416,-87.6702983089,2018d77a4f53eb8aa622437859208a82,7.0,parks
Penny Park,9.84,,62.0,618.0,42.039742,-87.699413,868a1f99977c7f184af87410583c81ec,15.0,parks
Robert Crown Baseball Field #1,8.67,,,631.0,42.039742,-87.699413,868a1f99977c7f184af87410583c81ec,15.0,parks
Washington School Playground,9.34,,,732.0,42.039742,-87.699413,868a1f99977c7f184af87410583c81ec,15.0,parks
Chicago Park District,,,,190.0,41.805772,-87.592464,36687d1a860aaf9e3fc77f7c493828eb,15.0,parks
Kenwood Community Park - Chicago Park District,9.74,,,199.0,41.805772,-87.592464,36687d1a860aaf9e3fc77f7c493828eb,15.0,parks
Newport Park,3.19,,,265.0,41.805772,-87.592464,36687d1a860aaf9e3fc77f7c493828eb,15.0,parks
Sycamore Playlot,9.48,,,632.0,41.805772,-87.592464,36687d1a860aaf9e3fc77f7c493828eb,15.0,parks
Harsh Park,9.5,,,694.0,41.805772,-87.592464,36687d1a860aaf9e3fc77f7c493828eb,15.0,parks
Elm Park,9.45,,,694.0,41.805772,-87.592464,36687d1a860aaf9e3fc77f7c493828eb,15.0,parks
Nichols Park,9.87,,82.0,710.0,41.805772,-87.592464,36687d1a860aaf9e3fc77f7c493828eb,15.0,parks
Promontory Point - Chicago Park District,,,,819.0,41.805772,-87.592464,36687d1a860aaf9e3fc77f7c493828eb,15.0,parks
Butternut Playlot Park,9.62,,,862.0,41.805772,-87.592464,36687d1a860aaf9e3fc77f7c493828eb,15.0,parks
Brooks Park,9.59,,,886.0,41.805772,-87.592464,36687d1a860aaf9e3fc77f7c493828eb,15.0,parks
Debow Park,9.76,,,456.0,41.751448,-87.601136,555a9e09137ef2ef2bb5c3e266b58545,1.0,parks
Grand Crossing Park,9.73,,,476.0,41.751448,-87.601136,555a9e09137ef2ef2bb5c3e266b58545,1.0,parks
Dobson Playlot Park,6.64,,,729.0,41.751448,-87.601136,555a9e09137ef2ef2bb5c3e266b58545,1.0,parks
Essex Park,9.03,,,987.0,41.751448,-87.601136,555a9e09137ef2ef2bb5c3e266b58545,1.0,parks
Burnside Park,9.45,,,11.143946438534499,41.751448,-87.601136,555a9e09137ef2ef2bb5c3e266b58545,1.0,parks
Kilbourn Park,9.96,,82.0,359.0,41.947472,-87.737875,ee53b2946e85958a1e807cf43b944f92,1.0,parks
Kilbourn Playground,3.16,,,360.0,41.947472,-87.737875,ee53b2946e85958a1e807cf43b944f92,1.0,parks
Old Irving Village Playground,6.84,,,623.0,41.947472,-87.737875,ee53b2946e85958a1e807cf43b944f92,1.0,parks
Walt Disney 2 Magnet School Playground,9.61,,,694.0,41.947472,-87.737875,ee53b2946e85958a1e807cf43b944f92,1.0,parks
Old Irving Park Dog Park,9.68,,,741.0,41.947472,-87.737875,ee53b2946e85958a1e807cf43b944f92,1.0,parks
Middle School Campus Park,6.07,,,764.0,41.947472,-87.737875,ee53b2946e85958a1e807cf43b944f92,1.0,parks
Old Irving Park Dog Park,9.68,,,250.0,41.953449,-87.729635,3ba3f57008183961509989b7c3a62559,2.0,parks
Middle School Campus Park,6.07,,,361.0,41.953449,-87.729635,3ba3f57008183961509989b7c3a62559,2.0,parks
Independence Park,9.95,,89.0,408.0,41.953449,-87.729635,3ba3f57008183961509989b7c3a62559,2.0,parks
Walt Disney 2 Magnet School Playground,9.61,,,504.0,41.953449,-87.729635,3ba3f57008183961509989b7c3a62559,2.0,parks
Pizza Island,7.62,,,603.0,41.953449,-87.729635,3ba3f57008183961509989b7c3a62559,2.0,parks
Belding Playground,9.43,,,609.0,41.953449,-87.729635,3ba3f57008183961509989b7c3a62559,2.0,parks
McKiernan Park,9.9,,,602.0,41.7037764,-87.7013952,08de97a7e8fd23c011213c77ec1cc34b,6.0,parks
Candy Cane Park,1.94,,,11.143946438534499,41.7037764,-87.7013952,08de97a7e8fd23c011213c77ec1cc34b,6.0,parks
Portage Park,9.99,,87.0,368.0,41.948812,-87.75713,fd296e3ff00ef03b3b0730de837ca1c7,5.0,parks
Portage Park Child Playground,9.58,,,370.0,41.948812,-87.75713,fd296e3ff00ef03b3b0730de837ca1c7,5.0,parks
Gray School Playground,9.31,,,446.0,41.948812,-87.75713,fd296e3ff00ef03b3b0730de837ca1c7,5.0,parks
Chopin Park,9.93,,67.0,775.0,41.948812,-87.75713,fd296e3ff00ef03b3b0730de837ca1c7,5.0,parks
Portage Dog Friendly Area,,,,814.0,41.948812,-87.75713,fd296e3ff00ef03b3b0730de837ca1c7,5.0,parks
Dickinson Park,9.43,,,836.0,41.948812,-87.75713,fd296e3ff00ef03b3b0730de837ca1c7,5.0,parks
The Park at Stockton St,8.96,,,351.0,41.931248,-87.644336,1637528a5f4a98bb1c4d4c3e5f91d8d3,21.0,parks
Park West Park,9.19,,,413.0,41.931248,-87.644336,1637528a5f4a98bb1c4d4c3e5f91d8d3,21.0,parks
North Pond Nature Sanctuary,9.83,,87.0,435.0,41.931248,-87.644336,1637528a5f4a98bb1c4d4c3e5f91d8d3,21.0,parks
Handys Habitat,7.25,,,447.0,41.931248,-87.644336,1637528a5f4a98bb1c4d4c3e5f91d8d3,21.0,parks
Devil's Hill,8.75,,,481.0,41.931248,-87.644336,1637528a5f4a98bb1c4d4c3e5f91d8d3,21.0,parks
Dayton & Wrightwood,7.8,,,496.0,41.931248,-87.644336,1637528a5f4a98bb1c4d4c3e5f91d8d3,21.0,parks
Wunder POP,,,,510.0,41.931248,-87.644336,1637528a5f4a98bb1c4d4c3e5f91d8d3,21.0,parks
Sunshine Playground,9.38,,,546.0,41.931248,-87.644336,1637528a5f4a98bb1c4d4c3e5f91d8d3,21.0,parks
Weisman Park,6.65,,77.0,656.0,41.931248,-87.644336,1637528a5f4a98bb1c4d4c3e5f91d8d3,21.0,parks
Julia Porter Park,9.11,,,718.0,41.931248,-87.644336,1637528a5f4a98bb1c4d4c3e5f91d8d3,21.0,parks
Grand Crossing Park,9.73,,,140.0,41.754442,-87.601745,75c91ef81ebfdb43b8d31ed0c694301a,2.0,parks
Dobson Playlot Park,6.64,,,434.0,41.754442,-87.601745,75c91ef81ebfdb43b8d31ed0c694301a,2.0,parks
Debow Park,9.76,,,709.0,41.754442,-87.601745,75c91ef81ebfdb43b8d31ed0c694301a,2.0,parks
Railroad Junction Playlot Park,9.36,,,772.0,41.754442,-87.601745,75c91ef81ebfdb43b8d31ed0c694301a,2.0,parks
Essex Park,9.03,,,962.0,41.754442,-87.601745,75c91ef81ebfdb43b8d31ed0c694301a,2.0,parks
Burnside Park,9.45,,,11.143946438534499,41.754442,-87.601745,75c91ef81ebfdb43b8d31ed0c694301a,2.0,parks
Wabansia Dog Park,9.58,,,211.0,41.91050936666395,-87.6823890209198,b3c0684cc33c870c2f8cea22075288e2,14.0,parks
The Bucktown Green,9.38,,,312.0,41.91050936666395,-87.6823890209198,b3c0684cc33c870c2f8cea22075288e2,14.0,parks
Park No. 529,8.89,,,361.0,41.91050936666395,-87.6823890209198,b3c0684cc33c870c2f8cea22075288e2,14.0,parks
Park No. 567,9.12,,69.0,421.0,41.91050936666395,-87.6823890209198,b3c0684cc33c870c2f8cea22075288e2,14.0,parks
606 Trail,,,,450.0,41.91050936666395,-87.6823890209198,b3c0684cc33c870c2f8cea22075288e2,14.0,parks
Duck Duck Goose,1.32,,,465.0,41.91050936666395,-87.6823890209198,b3c0684cc33c870c2f8cea22075288e2,14.0,parks
Wicker Park Playground,9.43,,74.0,524.0,41.91050936666395,-87.6823890209198,b3c0684cc33c870c2f8cea22075288e2,14.0,parks
Wicker Park,9.97,,88.0,547.0,41.91050936666395,-87.6823890209198,b3c0684cc33c870c2f8cea22075288e2,14.0,parks
Damen Dog Park,9.04,,,563.0,41.91050936666395,-87.6823890209198,b3c0684cc33c870c2f8cea22075288e2,14.0,parks
Churchill Park,,,,584.0,41.91050936666395,-87.6823890209198,b3c0684cc33c870c2f8cea22075288e2,14.0,parks
Rogers Park,9.87,,,438.0,42.011865,-87.701317,3e696be7175207e5318e6ca58c5feb06,2.0,parks
Chicago Park District Parks & Playgrounds,,,,495.0,42.011865,-87.701317,3e696be7175207e5318e6ca58c5feb06,2.0,parks
Lerner Park,9.63,,,579.0,42.011865,-87.701317,3e696be7175207e5318e6ca58c5feb06,2.0,parks
North Boundary Park,9.65,,,743.0,42.011865,-87.701317,3e696be7175207e5318e6ca58c5feb06,2.0,parks
Indian Boundary Park,9.89,,78.0,803.0,42.011865,-87.701317,3e696be7175207e5318e6ca58c5feb06,2.0,parks
Chippewa Park,9.64,,,922.0,42.011865,-87.701317,3e696be7175207e5318e6ca58c5feb06,2.0,parks
Lawndale Triangle Garden,9.57,,,664.0,41.844168,-87.726317,8a1cc1dd3597710e6aadec867b4b8fac,2.0,parks
YMEN-Hurley Park,6.34,,,842.0,41.844168,-87.726317,8a1cc1dd3597710e6aadec867b4b8fac,2.0,parks
Piotrowski Park,9.78,,76.0,922.0,41.844168,-87.726317,8a1cc1dd3597710e6aadec867b4b8fac,2.0,parks
Kennedy Park,9.94,,75.0,469.0,41.691665,-87.681022,17a92203b2a7d8ddb95e4087ec119a65,1.0,parks
Crescent Park,9.73,,,682.0,41.691665,-87.681022,17a92203b2a7d8ddb95e4087ec119a65,1.0,parks
Bohn Park,9.4,,,853.0,41.691665,-87.681022,17a92203b2a7d8ddb95e4087ec119a65,1.0,parks
Almond Park,9.46,,,962.0,41.691665,-87.681022,17a92203b2a7d8ddb95e4087ec119a65,1.0,parks
King Lockhart Park,9.13,,,963.0,41.691665,-87.681022,17a92203b2a7d8ddb95e4087ec119a65,1.0,parks
King Lockhart Park,9.13,,,411.0,41.703952,-87.681953,51b9001ea1e5c671aefaaf88eed9e89b,2.0,parks
Munroe Park,9.8,,,452.0,41.703952,-87.681953,51b9001ea1e5c671aefaaf88eed9e89b,2.0,parks
Beverly Park,9.93,,,500.0,41.703952,-87.681953,51b9001ea1e5c671aefaaf88eed9e89b,2.0,parks
Chicago Park District,,,,500.0,41.703952,-87.681953,51b9001ea1e5c671aefaaf88eed9e89b,2.0,parks
Crescent Park,9.73,,,840.0,41.703952,-87.681953,51b9001ea1e5c671aefaaf88eed9e89b,2.0,parks
Barnard Park,9.74,,,950.0,41.703952,-87.681953,51b9001ea1e5c671aefaaf88eed9e89b,2.0,parks
Devil's Hill,8.75,,,115.0,41.93132,-87.638742,5d082bc9bb684296802f7a488a38a7c1,13.0,parks
The Park at Stockton St,8.96,,,137.0,41.93132,-87.638742,5d082bc9bb684296802f7a488a38a7c1,13.0,parks
Sunshine Playground,9.38,,,172.0,41.93132,-87.638742,5d082bc9bb684296802f7a488a38a7c1,13.0,parks
North Pond Nature Sanctuary,9.83,,87.0,354.0,41.93132,-87.638742,5d082bc9bb684296802f7a488a38a7c1,13.0,parks
Diversey Harbor Park,9.87,,82.0,374.0,41.93132,-87.638742,5d082bc9bb684296802f7a488a38a7c1,13.0,parks
N.O.C.C - Walk To Break The Silence on Ovarian Cancer,2.99,,,396.0,41.93132,-87.638742,5d082bc9bb684296802f7a488a38a7c1,13.0,parks
Diversey Playground,9.25,,,493.0,41.93132,-87.638742,5d082bc9bb684296802f7a488a38a7c1,13.0,parks
Wunder POP,,,,702.0,41.93132,-87.638742,5d082bc9bb684296802f7a488a38a7c1,13.0,parks
Arthur Telcser Memorial Playground,9.78,,,795.0,41.93132,-87.638742,5d082bc9bb684296802f7a488a38a7c1,13.0,parks
Alfred Caldwell Lily Pool,9.77,,91.0,797.0,41.93132,-87.638742,5d082bc9bb684296802f7a488a38a7c1,13.0,parks
Mann Park,,,,251.0,41.658962,-87.548528,da14dee9d2a4a1aecf28fdf0b29cdf1d,1.0,parks
William W. Powers State Recreation Area,9.89,,,750.0,41.658962,-87.548528,da14dee9d2a4a1aecf28fdf0b29cdf1d,1.0,parks
Buena Circle Park,9.44,,60.0,128.0,41.958494,-87.654966,990c07828d764c7ee2419414cb7a980b,17.0,parks
Challenger Dog Park,9.76,,74.0,174.0,41.958494,-87.654966,990c07828d764c7ee2419414cb7a980b,17.0,parks
The Peace Garden,,,,384.0,41.958494,-87.654966,990c07828d764c7ee2419414cb7a980b,17.0,parks
Ann Sather Garden,9.81,,,464.0,41.958494,-87.654966,990c07828d764c7ee2419414cb7a980b,17.0,parks
Disney School Dog Park,9.72,,,506.0,41.958494,-87.654966,990c07828d764c7ee2419414cb7a980b,17.0,parks
Joseph Brenneman Elementary School Playground,9.5,,,508.0,41.958494,-87.654966,990c07828d764c7ee2419414cb7a980b,17.0,parks
Clarendon Playground,8.9,,,540.0,41.958494,-87.654966,990c07828d764c7ee2419414cb7a980b,17.0,parks
Magnolia Ave. Dog Park,9.54,,,642.0,41.958494,-87.654966,990c07828d764c7ee2419414cb7a980b,17.0,parks
Stewart School Campus Park,9.37,,,654.0,41.958494,-87.654966,990c07828d764c7ee2419414cb7a980b,17.0,parks
Challenger Park,9.72,,,675.0,41.958494,-87.654966,990c07828d764c7ee2419414cb7a980b,17.0,parks
Kellogg Park,8.64,,,428.0,41.725538,-87.681968,21574582f6dd3814bd9e606b94349840,2.0,parks
Happy Bark Dog Park,9.34,,,613.0,41.725538,-87.681968,21574582f6dd3814bd9e606b94349840,2.0,parks
Veterans Memorial Park,9.81,,,622.0,41.71331739547703,-87.55109757184982,0faa231b390e59888eb89168098dee5b,15.0,parks
Midway Plaisance Ice Rink,9.54,,,284.0,41.788746,-87.601334,f7bea207137603323736e1cc05ed816f,15.0,parks
Chicago Park District,,,,530.0,41.788746,-87.601334,f7bea207137603323736e1cc05ed816f,15.0,parks
Midway Plaisance Park,9.88,,80.0,620.0,41.788746,-87.601334,f7bea207137603323736e1cc05ed816f,15.0,parks
Bixler Park,9.7,,,786.0,41.788746,-87.601334,f7bea207137603323736e1cc05ed816f,15.0,parks
55th & Greenwood Benches,8.81,,,800.0,41.788746,-87.601334,f7bea207137603323736e1cc05ed816f,15.0,parks
Washington Park/ Dusable Museum,9.31,,,804.0,41.788746,-87.601334,f7bea207137603323736e1cc05ed816f,15.0,parks
Harris Park,9.69,,73.0,836.0,41.788746,-87.601334,f7bea207137603323736e1cc05ed816f,15.0,parks
Bixler Playlot and Park,,,,837.0,41.788746,-87.601334,f7bea207137603323736e1cc05ed816f,15.0,parks
Bessie Coleman Park,9.59,,71.0,877.0,41.788746,-87.601334,f7bea207137603323736e1cc05ed816f,15.0,parks
Huckleberry Park,8.94,,,895.0,41.788746,-87.601334,f7bea207137603323736e1cc05ed816f,15.0,parks
Railroad Junction Playlot Park,9.36,,,512.0,41.76571903697,-87.604959713,00bbbb451f5c60bba234419d295a5d0d,11.0,parks
Meyering Park,9.91,,,926.0,41.76571903697,-87.604959713,00bbbb451f5c60bba234419d295a5d0d,11.0,parks
Dobson Playlot Park,6.64,,,996.0,41.76571903697,-87.604959713,00bbbb451f5c60bba234419d295a5d0d,11.0,parks
Zatterberg Playlot Park,9.38,,,379.0,41.961406,-87.676169,ae77a6e66eaf67f2537ebae75295bcca,14.0,parks
Fenway's Park,1.77,,,688.0,41.961406,-87.676169,ae77a6e66eaf67f2537ebae75295bcca,14.0,parks
McPherson Playground,9.53,,,773.0,41.961406,-87.676169,ae77a6e66eaf67f2537ebae75295bcca,14.0,parks
Chicago Park District Chase,,,,858.0,41.961406,-87.676169,ae77a6e66eaf67f2537ebae75295bcca,14.0,parks
Welles Park,9.91,,82.0,868.0,41.961406,-87.676169,ae77a6e66eaf67f2537ebae75295bcca,14.0,parks
Chase Park Bumble Bee,1.12,,,875.0,41.961406,-87.676169,ae77a6e66eaf67f2537ebae75295bcca,14.0,parks
Filbert Playlot Park,9.16,,,881.0,41.961406,-87.676169,ae77a6e66eaf67f2537ebae75295bcca,14.0,parks
Chase Park,9.88,,67.0,926.0,41.961406,-87.676169,ae77a6e66eaf67f2537ebae75295bcca,14.0,parks
Vogle Playlot Park,9.14,,,943.0,41.961406,-87.676169,ae77a6e66eaf67f2537ebae75295bcca,14.0,parks
Welles Park Playground,9.49,,,956.0,41.961406,-87.676169,ae77a6e66eaf67f2537ebae75295bcca,14.0,parks
Chicago Park District,,,,751.0,41.997764,-87.697221,92b372a828036532e30261131b5c33f5,4.0,parks
Green Briar Park,9.89,,,786.0,41.997764,-87.697221,92b372a828036532e30261131b5c33f5,4.0,parks
Korczak Park,8.96,,,828.0,41.997764,-87.697221,92b372a828036532e30261131b5c33f5,4.0,parks
Warren Park,9.99,,88.0,835.0,41.997764,-87.697221,92b372a828036532e30261131b5c33f5,4.0,parks
Chippewa Park,9.64,,,900.0,41.997764,-87.697221,92b372a828036532e30261131b5c33f5,4.0,parks
Park No. 538,3.85,,,1000.0,41.997764,-87.697221,92b372a828036532e30261131b5c33f5,4.0,parks
Bud Billiken,4.56,,,257.0,41.802221,-87.618457,e2deba01f713a5d607b500262e46d293,1.0,parks
"Harding, Park",6.9,,,358.0,41.802221,-87.618457,e2deba01f713a5d607b500262e46d293,1.0,parks
Dyett Recreation Center,1.0,,,443.0,41.802221,-87.618457,e2deba01f713a5d607b500262e46d293,1.0,parks
Washington Park Sunken Garden,,,,984.0,41.802221,-87.618457,e2deba01f713a5d607b500262e46d293,1.0,parks
Washington Park,10.0,,80.0,11.143946438534499,41.802221,-87.618457,e2deba01f713a5d607b500262e46d293,1.0,parks
Hamilton Park,9.69,,,54.0,41.763584,-87.637213,2bba44dd136573c03e1c46eb1a42fd59,3.0,parks
Hamilton Park Fieldhouse,9.69,,,100.0,41.763584,-87.637213,2bba44dd136573c03e1c46eb1a42fd59,3.0,parks
Memorial Park,9.87,,,729.0,41.763584,-87.637213,2bba44dd136573c03e1c46eb1a42fd59,3.0,parks
Harris Memorial Neighborhood Park,9.59,,,875.0,41.763584,-87.637213,2bba44dd136573c03e1c46eb1a42fd59,3.0,parks
Lake View School Park,9.2,,,296.0,41.954177,-87.664358,8c777eca4463fff96fff6f05d7850aa9,13.0,parks
Explore & Much More,8.14,,69.0,299.0,41.954177,-87.664358,8c777eca4463fff96fff6f05d7850aa9,13.0,parks
Blaine Park,9.24,,,320.0,41.954177,-87.664358,8c777eca4463fff96fff6f05d7850aa9,13.0,parks
Green Park - Blaine School,9.15,,,321.0,41.954177,-87.664358,8c777eca4463fff96fff6f05d7850aa9,13.0,parks
Blaine Elementary School Play Lot,,,,351.0,41.954177,-87.664358,8c777eca4463fff96fff6f05d7850aa9,13.0,parks
Warner Park and Gardens,8.97,,,359.0,41.954177,-87.664358,8c777eca4463fff96fff6f05d7850aa9,13.0,parks
Lake View High School Play Lot,8.54,,,450.0,41.954177,-87.664358,8c777eca4463fff96fff6f05d7850aa9,13.0,parks
Merryman Park,9.63,,,636.0,41.954177,-87.664358,8c777eca4463fff96fff6f05d7850aa9,13.0,parks
Challenger Park,9.72,,,644.0,41.954177,-87.664358,8c777eca4463fff96fff6f05d7850aa9,13.0,parks
Juniper Park,9.64,,,653.0,41.954177,-87.664358,8c777eca4463fff96fff6f05d7850aa9,13.0,parks
Chase Park,9.88,,67.0,130.0,41.96708783918421,-87.66729086637497,48a196b5f99207ad3b0ebaacd74f31f7,19.0,parks
Chase Park Bumble Bee,1.12,,,142.0,41.96708783918421,-87.66729086637497,48a196b5f99207ad3b0ebaacd74f31f7,19.0,parks
Chicago Park District Chase,,,,158.0,41.96708783918421,-87.66729086637497,48a196b5f99207ad3b0ebaacd74f31f7,19.0,parks
Gooseberry Park,8.95,,,345.0,41.96708783918421,-87.66729086637497,48a196b5f99207ad3b0ebaacd74f31f7,19.0,parks
Harry S. Truman College Theater,8.36,,,633.0,41.96708783918421,-87.66729086637497,48a196b5f99207ad3b0ebaacd74f31f7,19.0,parks
Ribfest,8.81,,,664.0,41.96708783918421,-87.66729086637497,48a196b5f99207ad3b0ebaacd74f31f7,19.0,parks
Broncho Billy Playlot Park,9.53,,,715.0,41.96708783918421,-87.66729086637497,48a196b5f99207ad3b0ebaacd74f31f7,19.0,parks
Magnolia Ave. Dog Park,9.54,,,753.0,41.96708783918421,-87.66729086637497,48a196b5f99207ad3b0ebaacd74f31f7,19.0,parks
Kids and Kites Festival,,,,759.0,41.96708783918421,-87.66729086637497,48a196b5f99207ad3b0ebaacd74f31f7,19.0,parks
Neighborhood Nights,9.12,,,796.0,41.96708783918421,-87.66729086637497,48a196b5f99207ad3b0ebaacd74f31f7,19.0,parks
Kids Wonderland,9.49,,,292.0,41.852619,-87.626488,8875547144c92a1028f7f675099dd3ab,4.0,parks
21St & Prairie Pocket Park,6.800000000000001,,,526.0,41.852619,-87.626488,8875547144c92a1028f7f675099dd3ab,4.0,parks
Park No. 540,9.69,,,557.0,41.852619,-87.626488,8875547144c92a1028f7f675099dd3ab,4.0,parks
Prairie District Park,9.61,,,564.0,41.852619,-87.626488,8875547144c92a1028f7f675099dd3ab,4.0,parks
Lin Mini-Park,9.04,,,585.0,41.852619,-87.626488,8875547144c92a1028f7f675099dd3ab,4.0,parks
Margaret Hie Ding Lin Park,,,,617.0,41.852619,-87.626488,8875547144c92a1028f7f675099dd3ab,4.0,parks
Chicago Women's Park & Gardens,9.79,,84.0,679.0,41.852619,-87.626488,8875547144c92a1028f7f675099dd3ab,4.0,parks
Prairie Avenue Historic District,,,,723.0,41.852619,-87.626488,8875547144c92a1028f7f675099dd3ab,4.0,parks
1720 S Michigan Dog Run,4.89,,,738.0,41.852619,-87.626488,8875547144c92a1028f7f675099dd3ab,4.0,parks
Fred Anderson Park,9.88,,83.0,762.0,41.852619,-87.626488,8875547144c92a1028f7f675099dd3ab,4.0,parks
Washington Park Sunken Garden,,,,33.0,41.79342945658,-87.6158532619,8b79810ce9ad7a020d960d16cfe07844,11.0,parks
Washongton Pk Fitness Center,6.43,,,42.0,41.79342945658,-87.6158532619,8b79810ce9ad7a020d960d16cfe07844,11.0,parks
Washington Park Refectory,,,,145.0,41.79342945658,-87.6158532619,8b79810ce9ad7a020d960d16cfe07844,11.0,parks
Washington Park,10.0,,80.0,365.0,41.79342945658,-87.6158532619,8b79810ce9ad7a020d960d16cfe07844,11.0,parks
Lorraine Hansberry Park,9.69,,,430.0,41.79342945658,-87.6158532619,8b79810ce9ad7a020d960d16cfe07844,11.0,parks
Woofington Dog Park,9.92,,,727.0,41.79342945658,-87.6158532619,8b79810ce9ad7a020d960d16cfe07844,11.0,parks
Chicago Park District,,,,783.0,41.79342945658,-87.6158532619,8b79810ce9ad7a020d960d16cfe07844,11.0,parks
Washington Park/ Dusable Museum,9.31,,,808.0,41.79342945658,-87.6158532619,8b79810ce9ad7a020d960d16cfe07844,11.0,parks
Dyett Recreation Center,1.0,,,838.0,41.79342945658,-87.6158532619,8b79810ce9ad7a020d960d16cfe07844,11.0,parks
Bud Billiken,4.56,,,919.0,41.79342945658,-87.6158532619,8b79810ce9ad7a020d960d16cfe07844,11.0,parks
Shabbona Park Youth,,,,863.0,41.9488531,-87.806938,208fe35e7b757ae17cfbbdcf7cfcaa09,9.0,parks
Dever School Playground,9.25,,,898.0,41.9488531,-87.806938,208fe35e7b757ae17cfbbdcf7cfcaa09,9.0,parks
Dunning Read Conservation Area,9.91,,,903.0,41.9488531,-87.806938,208fe35e7b757ae17cfbbdcf7cfcaa09,9.0,parks
Shabbona Park,9.96,,83.0,11.143946438534499,41.9488531,-87.806938,208fe35e7b757ae17cfbbdcf7cfcaa09,9.0,parks
Chicago Park District,,,,96.0,41.79156801058,-87.6078521774,36da1de22ea44a5eb3d9e7df3ea1008a,10.0,parks
Washington Park/ Dusable Museum,9.31,,,397.0,41.79156801058,-87.6078521774,36da1de22ea44a5eb3d9e7df3ea1008a,10.0,parks
Washington Park,10.0,,80.0,403.0,41.79156801058,-87.6078521774,36da1de22ea44a5eb3d9e7df3ea1008a,10.0,parks
Washington Park Refectory,,,,549.0,41.79156801058,-87.6078521774,36da1de22ea44a5eb3d9e7df3ea1008a,10.0,parks
Bessie Coleman Park,9.59,,71.0,638.0,41.79156801058,-87.6078521774,36da1de22ea44a5eb3d9e7df3ea1008a,10.0,parks
Washongton Pk Fitness Center,6.43,,,659.0,41.79156801058,-87.6078521774,36da1de22ea44a5eb3d9e7df3ea1008a,10.0,parks
Washington Park Sunken Garden,,,,676.0,41.79156801058,-87.6078521774,36da1de22ea44a5eb3d9e7df3ea1008a,10.0,parks
Woofington Dog Park,9.92,,,822.0,41.79156801058,-87.6078521774,36da1de22ea44a5eb3d9e7df3ea1008a,10.0,parks
Midway Plaisance Ice Rink,9.54,,,903.0,41.79156801058,-87.6078521774,36da1de22ea44a5eb3d9e7df3ea1008a,10.0,parks
Pasteur Park,9.98,,,878.0,41.784186,-87.722564,7291fa4e48c810cbe2259fba1c9518bd,9.0,parks
Canty School Playground,9.74,,,79.0,41.9476665,-87.829258,5d2d2a5ec94e4265d4970b270b5657f8,9.0,parks
Hiawatha Park,9.96,,70.0,457.0,41.9476665,-87.829258,5d2d2a5ec94e4265d4970b270b5657f8,9.0,parks
Hiawatha Park Playground,9.92,,,464.0,41.9476665,-87.829258,5d2d2a5ec94e4265d4970b270b5657f8,9.0,parks
Schiller Woods,,,,782.0,41.9476665,-87.829258,5d2d2a5ec94e4265d4970b270b5657f8,9.0,parks
The Fountain of Youth,9.03,,,806.0,41.9476665,-87.829258,5d2d2a5ec94e4265d4970b270b5657f8,9.0,parks
Lawndale Playground,8.97,,,540.0,41.86649278172,-87.7064961757,ca31807ac807d130a46b090294ceada9,11.0,parks
Park No. 515 Community Park,1.9,,,638.0,41.86649278172,-87.7064961757,ca31807ac807d130a46b090294ceada9,11.0,parks
Magnolia Playlot Park,9.31,,,712.0,41.86649278172,-87.7064961757,ca31807ac807d130a46b090294ceada9,11.0,parks
Christiana Park,9.71,,,773.0,41.86649278172,-87.7064961757,ca31807ac807d130a46b090294ceada9,11.0,parks
Millard Park,2.52,,,902.0,41.86649278172,-87.7064961757,ca31807ac807d130a46b090294ceada9,11.0,parks
Douglas Park,10.0,,85.0,905.0,41.86649278172,-87.7064961757,ca31807ac807d130a46b090294ceada9,11.0,parks
