name,popularity,price,rating,distance,latitude,longitude,ll,poi_cat
Independence Park,9.95,,89.0,600.0,41.953393,-87.732002,41.953393%2C-87.732002,parks
Pizza Island,7.62,,,797.0,41.953393,-87.732002,41.953393%2C-87.732002,parks
Kolmar Playlot,,,,845.0,41.953393,-87.732002,41.953393%2C-87.732002,parks
Kolmar Park,9.58,,,851.0,41.953393,-87.732002,41.953393%2C-87.732002,parks
Old Irving Village Playground,6.84,,,861.0,41.953393,-87.732002,41.953393%2C-87.732002,parks
Mann Park,9.81,,74.0,586.0,41.65428,-87.543539,41.65428%2C-87.543539,parks
Wesolek Park,9.33,,,591.0,41.65428,-87.543539,41.65428%2C-87.543539,parks
William W. Powers State Recreation Area,9.89,,,772.0,41.65428,-87.543539,41.65428%2C-87.543539,parks
Palmisano Park,9.93,,83.0,121.0,41.84358,-87.645368,41.84358%2C-87.645368,parks
Henry C. Palmisano Nature Park,9.25,,,145.0,41.84358,-87.645368,41.84358%2C-87.645368,parks
Park 531,8.36,,,244.0,41.84358,-87.645368,41.84358%2C-87.645368,parks
SINTIC Park,5.83,,,347.0,41.84358,-87.645368,41.84358%2C-87.645368,parks
Mc Guane Playground,5.97,,,397.0,41.84358,-87.645368,41.84358%2C-87.645368,parks
McGuane Park,9.93,,72.0,447.0,41.84358,-87.645368,41.84358%2C-87.645368,parks
Humbert Park,9.41,,,622.0,41.84358,-87.645368,41.84358%2C-87.645368,parks
Lowe Park,8.98,,,650.0,41.84358,-87.645368,41.84358%2C-87.645368,parks
Bosley Park,9.65,,,836.0,41.84358,-87.645368,41.84358%2C-87.645368,parks
Armour Campus Park,9.77,,,929.0,41.84358,-87.645368,41.84358%2C-87.645368,parks
Montgomery Playground Park,9.88,,,377.0,41.7715789,-87.6933566,41.7715789%2C-87.6933566,parks
Marquette Park,9.99,,67.0,685.0,41.7715789,-87.6933566,41.7715789%2C-87.6933566,parks
Chicago Park District Fieldhouse,,,,809.0,41.7715789,-87.6933566,41.7715789%2C-87.6933566,parks
Touhy Park,9.62,,64.0,179.0,42.015963,-87.675005,42.015963%2C-87.675005,parks
Pottawattomie Park,9.88,,76.0,184.0,42.015963,-87.675005,42.015963%2C-87.675005,parks
Pottawattomie Dog Park,8.93,,,212.0,42.015963,-87.675005,42.015963%2C-87.675005,parks
Dubkin Park,9.77,,,415.0,42.015963,-87.675005,42.015963%2C-87.675005,parks
White Park,9.08,,66.0,508.0,42.015963,-87.675005,42.015963%2C-87.675005,parks
Triangle Park,9.93,,,626.0,42.015963,-87.675005,42.015963%2C-87.675005,parks
Chicago Park District,,,,643.0,42.015963,-87.675005,42.015963%2C-87.675005,parks
Brummel Park,9.09,,,647.0,42.015963,-87.675005,42.015963%2C-87.675005,parks
Triangle Playlot Park,9.19,,,740.0,42.015963,-87.675005,42.015963%2C-87.675005,parks
Paschen Park,9.29,,,770.0,42.015963,-87.675005,42.015963%2C-87.675005,parks
Pritzker Park,9.48,,54.0,294.0,41.8793563587,-87.6297910363,41.8793563587%2C-87.6297910363,parks
Wind,4.4,,,357.0,41.8793563587,-87.6297910363,41.8793563587%2C-87.6297910363,parks
Chicago Park District,,,,407.0,41.8793563587,-87.6297910363,41.8793563587%2C-87.6297910363,parks
Dixmoor Park Dist,,,,426.0,41.8793563587,-87.6297910363,41.8793563587%2C-87.6297910363,parks
Kinetic Playground,5.0,,,436.0,41.8793563587,-87.6297910363,41.8793563587%2C-87.6297910363,parks
Mailman Park,9.14,,,459.0,41.8793563587,-87.6297910363,41.8793563587%2C-87.6297910363,parks
Oscar O. D'Angelo Park,9.88,,,511.0,41.8793563587,-87.6297910363,41.8793563587%2C-87.6297910363,parks
Library Tower Dog Park,9.22,,,514.0,41.8793563587,-87.6297910363,41.8793563587%2C-87.6297910363,parks
Borders Installation,8.68,,,529.0,41.8793563587,-87.6297910363,41.8793563587%2C-87.6297910363,parks
Crown Lawn,4.32,,,553.0,41.8793563587,-87.6297910363,41.8793563587%2C-87.6297910363,parks
Garfield Square,,,,133.0,41.8918718,-87.7163879,41.8918718%2C-87.7163879,parks
Central Mini-Park,9.91,,,282.0,41.8918718,-87.7163879,41.8918718%2C-87.7163879,parks
Saint Louis Mini-Park,6.69,,,527.0,41.8918718,-87.7163879,41.8918718%2C-87.7163879,parks
Garfield Park Conservatory,9.95,,95.0,627.0,41.8918718,-87.7163879,41.8918718%2C-87.7163879,parks
Kells Park,9.24,,,797.0,41.8918718,-87.7163879,41.8918718%2C-87.7163879,parks
Mount Greenwood Park,,,,204.0,41.693027,-87.701054,41.693027%2C-87.701054,parks
McKiernan Park,9.9,,,620.0,41.693027,-87.701054,41.693027%2C-87.701054,parks
MTG Park,9.95,,,977.0,41.693027,-87.701054,41.693027%2C-87.701054,parks
Hazelnut Park,2.0,,,693.0,41.898333,-87.770501,41.898333%2C-87.770501,parks
Anderson Center,,,,743.0,41.898333,-87.770501,41.898333%2C-87.770501,parks
Andersen Park,9.78,,80.0,755.0,41.898333,-87.770501,41.898333%2C-87.770501,parks
Davis Park,9.01,,,803.0,41.898333,-87.770501,41.898333%2C-87.770501,parks
Wesolek Park,9.33,,,460.0,41.655692,-87.537595,41.655692%2C-87.537595,parks
William W. Powers State Recreation Area,9.89,,,578.0,41.655692,-87.537595,41.655692%2C-87.537595,parks
Ken-Well Park,9.61,,,430.0,41.931803,-87.737285,41.931803%2C-87.737285,parks
Kelvyn Park,9.38,,58.0,720.0,41.931803,-87.737285,41.931803%2C-87.737285,parks
Parsons Unimproved Park,9.28,,,1024.0,41.931803,-87.737285,41.931803%2C-87.737285,parks
Lin Mini-Park,9.04,,,151.0,41.856594,-87.627542,41.856594%2C-87.627542,parks
Margaret Hie Ding Lin Park,,,,181.0,41.856594,-87.627542,41.856594%2C-87.627542,parks
Kids Wonderland,9.49,,,337.0,41.856594,-87.627542,41.856594%2C-87.627542,parks
Fred Anderson Park,9.88,,83.0,370.0,41.856594,-87.627542,41.856594%2C-87.627542,parks
Anderson Dog Park,8.65,,,372.0,41.856594,-87.627542,41.856594%2C-87.627542,parks
1720 S Michigan Dog Run,4.89,,,397.0,41.856594,-87.627542,41.856594%2C-87.627542,parks
Colesium Park,9.04,,,450.0,41.856594,-87.627542,41.856594%2C-87.627542,parks
Chicago Women's Park & Gardens,9.79,,84.0,471.0,41.856594,-87.627542,41.856594%2C-87.627542,parks
Ping Tom Park Memorial Fieldhouse,9.07,,,477.0,41.856594,-87.627542,41.856594%2C-87.627542,parks
Ping Tom Memorial Park,9.99,,93.0,502.0,41.856594,-87.627542,41.856594%2C-87.627542,parks
Washtenaw Park,9.24,,,416.0,41.84910969176,-87.6951398068,41.84910969176%2C-87.6951398068,parks
New Little Village Park,,,,942.0,41.84910969176,-87.6951398068,41.84910969176%2C-87.6951398068,parks
Sunshine Daydream Playground,1.63,,,973.0,41.84910969176,-87.6951398068,41.84910969176%2C-87.6951398068,parks
Mann Park,,,,159.0,41.65717,-87.552594,41.65717%2C-87.552594,parks
Cascade Park,9.84,,,220.0,41.886976,-87.612813,41.886976%2C-87.612813,parks
Dusable Park,9.92,,,297.0,41.886976,-87.612813,41.886976%2C-87.612813,parks
Elizabeth Benton Playground,3.87,,,381.0,41.886976,-87.612813,41.886976%2C-87.612813,parks
Carl J Strohm Terrace,9.36,,,405.0,41.886976,-87.612813,41.886976%2C-87.612813,parks
The Park At Lakeshore East,9.98,,88.0,421.0,41.886976,-87.612813,41.886976%2C-87.612813,parks
River Esplanade Park,9.58,,71.0,454.0,41.886976,-87.612813,41.886976%2C-87.612813,parks
Lakefront Dog Park,2.9,,,466.0,41.886976,-87.612813,41.886976%2C-87.612813,parks
Lake Shore East,,,,467.0,41.886976,-87.612813,41.886976%2C-87.612813,parks
Lakeshore East Dog Park,9.73,,78.0,489.0,41.886976,-87.612813,41.886976%2C-87.612813,parks
Cancer Survivors Garden,9.57,,,552.0,41.886976,-87.612813,41.886976%2C-87.612813,parks
Cole Park,9.49,,,495.0,41.73655301831962,-87.62264415621758,41.73655301831962%2C-87.62264415621758,parks
Bell School Playground,9.02,,,135.0,41.95039,-87.688234,41.95039%2C-87.688234,parks
Revere Park,9.88,,61.0,447.0,41.95039,-87.688234,41.95039%2C-87.688234,parks
Gene Schulter Park,9.61,,,619.0,41.95039,-87.688234,41.95039%2C-87.688234,parks
Lois Klein Park,9.47,,,732.0,41.95039,-87.688234,41.95039%2C-87.688234,parks
California Park,9.15,,71.0,790.0,41.95039,-87.688234,41.95039%2C-87.688234,parks
Horner Dog Friendly Area,,,,794.0,41.95039,-87.688234,41.95039%2C-87.688234,parks
Chicago Park District McFetridge,,,,820.0,41.95039,-87.688234,41.95039%2C-87.688234,parks
Park No. 544,5.06,,,858.0,41.95039,-87.688234,41.95039%2C-87.688234,parks
Horner Park Dog Park,9.87,,78.0,883.0,41.95039,-87.688234,41.95039%2C-87.688234,parks
Union Street Dog Walk,5.0,,,308.0,41.88461618962,-87.6445705849,41.88461618962%2C-87.6445705849,parks
Fulton River Park,,,,360.0,41.88461618962,-87.6445705849,41.88461618962%2C-87.6445705849,parks
K Station Dog Run,8.15,,,437.0,41.88461618962,-87.6445705849,41.88461618962%2C-87.6445705849,parks
Park No. 551,9.18,,70.0,463.0,41.88461618962,-87.6445705849,41.88461618962%2C-87.6445705849,parks
Kinzie Station / Park,9.24,,,480.0,41.88461618962,-87.6445705849,41.88461618962%2C-87.6445705849,parks
K2 Apts Dog Park,9.19,,,486.0,41.88461618962,-87.6445705849,41.88461618962%2C-87.6445705849,parks
Fulton Park Playground,9.23,,,490.0,41.88461618962,-87.6445705849,41.88461618962%2C-87.6445705849,parks
St Patrick Park,6.74,,,511.0,41.88461618962,-87.6445705849,41.88461618962%2C-87.6445705849,parks
Chocolate Covered Parking Lot,8.71,,,529.0,41.88461618962,-87.6445705849,41.88461618962%2C-87.6445705849,parks
Green Briar Park,9.89,,,690.0,41.9867636,-87.6898796,41.9867636%2C-87.6898796,parks
Korczak Park,8.96,,,799.0,41.9867636,-87.6898796,41.9867636%2C-87.6898796,parks
Bowmanville Greenspace,9.62,,,920.0,41.9867636,-87.6898796,41.9867636%2C-87.6898796,parks
Cemetery Park,6.99,,,932.0,41.9867636,-87.6898796,41.9867636%2C-87.6898796,parks
Stone Playground,9.87,,,968.0,41.9867636,-87.6898796,41.9867636%2C-87.6898796,parks
Tilton Park,8.7,,,460.0,41.881838,-87.733661,41.881838%2C-87.733661,parks
Mason Park,2.39,,,462.0,41.881838,-87.733661,41.881838%2C-87.733661,parks
Gill Park,9.95,,83.0,55.0,41.952833,-87.649993,41.952833%2C-87.649993,parks
Horace Greeley School Playliot,1.17,,,114.0,41.952833,-87.649993,41.952833%2C-87.649993,parks
Dog Run Pine Grove,9.37,,,165.0,41.952833,-87.649993,41.952833%2C-87.649993,parks
Halsted Flats Dog Run,8.72,,,229.0,41.952833,-87.649993,41.952833%2C-87.649993,parks
The New York Dog Park,9.12,,,368.0,41.952833,-87.649993,41.952833%2C-87.649993,parks
Disney School Dog Park,9.72,,,392.0,41.952833,-87.649993,41.952833%2C-87.649993,parks
Clarendon Playground,8.9,,,403.0,41.952833,-87.649993,41.952833%2C-87.649993,parks
The Peace Garden,,,,426.0,41.952833,-87.649993,41.952833%2C-87.649993,parks
Morrie Mages Playground,9.3,,,493.0,41.952833,-87.649993,41.952833%2C-87.649993,parks
Sammies Alley,6.59,,,498.0,41.952833,-87.649993,41.952833%2C-87.649993,parks
Cole Park,9.49,,,555.0,41.736063,-87.622952,41.736063%2C-87.622952,parks
Touhy-Herbert Park,9.46,,,473.0,41.877618,-87.673895,41.877618%2C-87.673895,parks
Chicago Park District,,,,477.0,41.877618,-87.673895,41.877618%2C-87.673895,parks
Wilma Elizabeth Memorial Park,9.13,,,552.0,41.877618,-87.673895,41.877618%2C-87.673895,parks
Park 578,9.08,,,675.0,41.877618,-87.673895,41.877618%2C-87.673895,parks
Westhaven Park Homes,9.06,,,730.0,41.877618,-87.673895,41.877618%2C-87.673895,parks
Livingston Park,9.43,,,849.0,41.877618,-87.673895,41.877618%2C-87.673895,parks
Garibaldi Park,9.86,,,968.0,41.877618,-87.673895,41.877618%2C-87.673895,parks
Chicago Park District Young Whtny,,,,982.0,41.877618,-87.673895,41.877618%2C-87.673895,parks
Union Park,9.98,,89.0,1003.0,41.877618,-87.673895,41.877618%2C-87.673895,parks
O'Hallaren Park,9.92,,,255.0,41.743027,-87.666272,41.743027%2C-87.666272,parks
"Foster Park, Advisory Council",4.76,,,533.0,41.743027,-87.666272,41.743027%2C-87.666272,parks
Foster Park,9.81,,79.0,545.0,41.743027,-87.666272,41.743027%2C-87.666272,parks
Dawes Park,9.08,,,615.0,41.743027,-87.666272,41.743027%2C-87.666272,parks
Marshfield Park,,,,866.0,41.743027,-87.666272,41.743027%2C-87.666272,parks
Seneca Park,9.69,,66.0,41.0,41.896944626370825,-87.62175768613815,41.896944626370825%2C-87.62175768613815,parks
Streeterville Park On Pearson,9.16,,,155.0,41.896944626370825,-87.62175768613815,41.896944626370825%2C-87.62175768613815,parks
Water Tower Park,9.19,,58.0,224.0,41.896944626370825,-87.62175768613815,41.896944626370825%2C-87.62175768613815,parks
Jane M. Byrne Plaza,9.33,,,253.0,41.896944626370825,-87.62175768613815,41.896944626370825%2C-87.62175768613815,parks
Lake Shore Park Chicago,8.87,,,322.0,41.896944626370825,-87.62175768613815,41.896944626370825%2C-87.62175768613815,parks
Lake Shore Park,9.98,,86.0,330.0,41.896944626370825,-87.62175768613815,41.896944626370825%2C-87.62175768613815,parks
Brake City,9.81,,,358.0,41.896944626370825,-87.62175768613815,41.896944626370825%2C-87.62175768613815,parks
Millenium Park,9.53,,79.0,360.0,41.896944626370825,-87.62175768613815,41.896944626370825%2C-87.62175768613815,parks
Jensen Park,,,,401.0,41.896944626370825,-87.62175768613815,41.896944626370825%2C-87.62175768613815,parks
Connors Park,9.35,,56.0,465.0,41.896944626370825,-87.62175768613815,41.896944626370825%2C-87.62175768613815,parks
O'Hallaren Park,9.92,,,391.0,41.740435,-87.673246,41.740435%2C-87.673246,parks
Dawes Park,9.08,,,470.0,41.740435,-87.673246,41.740435%2C-87.673246,parks
83rd Western Dan Ryan Woods,9.84,,,693.0,41.740435,-87.673246,41.740435%2C-87.673246,parks
"Dan Ryan Woods, 87th & Western",,,,758.0,41.740435,-87.673246,41.740435%2C-87.673246,parks
Marshfield Park,,,,904.0,41.740435,-87.673246,41.740435%2C-87.673246,parks
Ashe Beach Park,9.83,,,755.0,41.758768,-87.56644,41.758768%2C-87.56644,parks
Rosenblum Park,9.67,,,1151.0,41.758768,-87.56644,41.758768%2C-87.56644,parks
Wolfe Park,9.51,,,28.0,41.699008,-87.542833,41.699008%2C-87.542833,parks
Krause Park,2.56,,,670.0,41.699008,-87.542833,41.699008%2C-87.542833,parks
Campus Park,8.77,,,793.0,41.699008,-87.542833,41.699008%2C-87.542833,parks
Harding Park,9.31,,,375.0,41.9035,-87.7204,41.9035%2C-87.7204,parks
Pulaski Park,9.8,,,508.0,41.9035,-87.7204,41.9035%2C-87.7204,parks
Grand Park,9.35,,,526.0,41.9035,-87.7204,41.9035%2C-87.7204,parks
Kedvale Park,9.14,,,874.0,41.9035,-87.7204,41.9035%2C-87.7204,parks
Simons Park,9.04,,,973.0,41.9035,-87.7204,41.9035%2C-87.7204,parks
Diversey Harbor Park,9.87,,82.0,152.0,41.932588,-87.636427,41.932588%2C-87.636427,parks
Diversey Playground,9.25,,,264.0,41.932588,-87.636427,41.932588%2C-87.636427,parks
Devil's Hill,8.75,,,315.0,41.932588,-87.636427,41.932588%2C-87.636427,parks
Sunshine Playground,9.38,,,328.0,41.932588,-87.636427,41.932588%2C-87.636427,parks
The Park at Stockton St,8.96,,,374.0,41.932588,-87.636427,41.932588%2C-87.636427,parks
N.O.C.C - Walk To Break The Silence on Ovarian Cancer,2.99,,,427.0,41.932588,-87.636427,41.932588%2C-87.636427,parks
North Pond Nature Sanctuary,9.83,,87.0,575.0,41.932588,-87.636427,41.932588%2C-87.636427,parks
Arthur Telcser Memorial Playground,9.78,,,645.0,41.932588,-87.636427,41.932588%2C-87.636427,parks
Wunder POP,,,,772.0,41.932588,-87.636427,41.932588%2C-87.636427,parks
Lincoln Park,9.12,,,818.0,41.932588,-87.636427,41.932588%2C-87.636427,parks
Garfield Park Conservatory,9.95,,95.0,87.0,41.885502,-87.716866,41.885502%2C-87.716866,parks
Garfield Park,,,,323.0,41.885502,-87.716866,41.885502%2C-87.716866,parks
Saint Louis Mini-Park,6.69,,,356.0,41.885502,-87.716866,41.885502%2C-87.716866,parks
Chicago Park District Boxing Prog,,,,426.0,41.885502,-87.716866,41.885502%2C-87.716866,parks
Garfield Park Chicago Park District,,,,426.0,41.885502,-87.716866,41.885502%2C-87.716866,parks
Garfield Citywide Park,,,,438.0,41.885502,-87.716866,41.885502%2C-87.716866,parks
Garfield Square,,,,576.0,41.885502,-87.716866,41.885502%2C-87.716866,parks
Garfield Park Bike Polo Courts,9.17,,,841.0,41.885502,-87.716866,41.885502%2C-87.716866,parks
Sacks Field,1.7999999999999998,,,931.0,41.885502,-87.716866,41.885502%2C-87.716866,parks
Mason Park,2.39,,,987.0,41.885502,-87.716866,41.885502%2C-87.716866,parks
Farr Field,9.1,,,417.0,41.8310363140161,-87.62679755687714,41.8310363140161%2C-87.62679755687714,parks
Stateway Park,5.24,,,421.0,41.8310363140161,-87.62679755687714,41.8310363140161%2C-87.62679755687714,parks
Man On The Bench Park,8.87,,,523.0,41.8310363140161,-87.62679755687714,41.8310363140161%2C-87.62679755687714,parks
Endor,8.2,,,678.0,41.8310363140161,-87.62679755687714,41.8310363140161%2C-87.62679755687714,parks
Wentworth Gardens Community Park,9.42,,,736.0,41.8310363140161,-87.62679755687714,41.8310363140161%2C-87.62679755687714,parks
Armour Square Park,9.94,,76.0,772.0,41.8310363140161,-87.62679755687714,41.8310363140161%2C-87.62679755687714,parks
Anderson Park,9.3,,,909.0,41.8310363140161,-87.62679755687714,41.8310363140161%2C-87.62679755687714,parks
White Sox Dog Park,9.61,,,969.0,41.8310363140161,-87.62679755687714,41.8310363140161%2C-87.62679755687714,parks
Chicago Park District,,,,150.0,41.87943409140013,-87.63550400733948,41.87943409140013%2C-87.63550400733948,parks
311 S Wacker Dr Park,8.36,,,170.0,41.87943409140013,-87.63550400733948,41.87943409140013%2C-87.63550400733948,parks
Wind,4.4,,,310.0,41.87943409140013,-87.63550400733948,41.87943409140013%2C-87.63550400733948,parks
Oscar O. D'Angelo Park,9.88,,,369.0,41.87943409140013,-87.63550400733948,41.87943409140013%2C-87.63550400733948,parks
Burnham Greenway,,,,371.0,41.87943409140013,-87.63550400733948,41.87943409140013%2C-87.63550400733948,parks
Heritage Green Park,8.05,,77.0,379.0,41.87943409140013,-87.63550400733948,41.87943409140013%2C-87.63550400733948,parks
Franklin Dog Park,8.92,,,388.0,41.87943409140013,-87.63550400733948,41.87943409140013%2C-87.63550400733948,parks
Dixmoor Park Dist,,,,521.0,41.87943409140013,-87.63550400733948,41.87943409140013%2C-87.63550400733948,parks
Dog Park,8.67,,,591.0,41.87943409140013,-87.63550400733948,41.87943409140013%2C-87.63550400733948,parks
Harrison Street Overlook,9.59,,,608.0,41.87943409140013,-87.63550400733948,41.87943409140013%2C-87.63550400733948,parks
Lillian Hardin Armstrong park,9.76,,,571.0,41.809855,-87.606755,41.809855%2C-87.606755,parks
Brooks Park,9.59,,,606.0,41.809855,-87.606755,41.809855%2C-87.606755,parks
Houston Neighborhood Park,9.74,,,663.0,41.809855,-87.606755,41.809855%2C-87.606755,parks
Kennicott Park,9.63,,69.0,909.0,41.809855,-87.606755,41.809855%2C-87.606755,parks
Historic Drexel Boulevard,9.07,,,964.0,41.809855,-87.606755,41.809855%2C-87.606755,parks
Kenwood Dog Run,9.9,,,966.0,41.809855,-87.606755,41.809855%2C-87.606755,parks
Sumac Park,1.74,,,982.0,41.809855,-87.606755,41.809855%2C-87.606755,parks
Horan Park,6.95,,,236.0,41.877505,-87.70485,41.877505%2C-87.70485,parks
Gladys Park,4.28,,,354.0,41.877505,-87.70485,41.877505%2C-87.70485,parks
Park No. 422,7.55,,,365.0,41.877505,-87.70485,41.877505%2C-87.70485,parks
Magnolia Playlot Park,9.31,,,525.0,41.877505,-87.70485,41.877505%2C-87.70485,parks
Garfield Park Bike Polo Courts,9.17,,,955.0,41.877505,-87.70485,41.877505%2C-87.70485,parks
Altgeld Park,9.84,,73.0,956.0,41.877505,-87.70485,41.877505%2C-87.70485,parks
Nancy Jefferson Park,3.03,,,983.0,41.877505,-87.70485,41.877505%2C-87.70485,parks
Hiawatha Park Playground,9.92,,,146.0,41.943162,-87.82909,41.943162%2C-87.82909,parks
Hiawatha Park,9.96,,70.0,159.0,41.943162,-87.82909,41.943162%2C-87.82909,parks
Canty School Playground,9.74,,,476.0,41.943162,-87.82909,41.943162%2C-87.82909,parks
Median on State Street,6.6,,,237.0,41.88602082773,-87.6308760584,41.88602082773%2C-87.6308760584,parks
Vietnam Veterans Memorial,9.38,,68.0,328.0,41.88602082773,-87.6308760584,41.88602082773%2C-87.6308760584,parks
Dixmoor Park Dist,,,,338.0,41.88602082773,-87.6308760584,41.88602082773%2C-87.6308760584,parks
Union Station Secret Garden,2.65,,,366.0,41.88602082773,-87.6308760584,41.88602082773%2C-87.6308760584,parks
Amli River North Dog Run,8.63,,,387.0,41.88602082773,-87.6308760584,41.88602082773%2C-87.6308760584,parks
Env Dog Run,7.000000000000001,,,391.0,41.88602082773,-87.6308760584,41.88602082773%2C-87.6308760584,parks
Chicago Park Dist Jackson Park,,,,409.0,41.88602082773,-87.6308760584,41.88602082773%2C-87.6308760584,parks
River Drive Park at The Mart,8.97,,,410.0,41.88602082773,-87.6308760584,41.88602082773%2C-87.6308760584,parks
Pisang Dog Park,8.69,,,415.0,41.88602082773,-87.6308760584,41.88602082773%2C-87.6308760584,parks
The Confluence,9.58,,,492.0,41.88602082773,-87.6308760584,41.88602082773%2C-87.6308760584,parks
Brainerd Park,9.96,,69.0,75.0,41.726942,-87.654896,41.726942%2C-87.654896,parks
Chicago Park District Southwest,,,,925.0,41.726942,-87.654896,41.726942%2C-87.654896,parks
Oakdale Park,9.8,,,933.0,41.726942,-87.654896,41.726942%2C-87.654896,parks
Env Dog Run,7.000000000000001,,,283.0,41.89102331025185,-87.63547986745834,41.89102331025185%2C-87.63547986745834,parks
Flair Tower Dog Run,4.66,,,334.0,41.89102331025185,-87.63547986745834,41.89102331025185%2C-87.63547986745834,parks
River Drive Park at The Mart,8.97,,,349.0,41.89102331025185,-87.63547986745834,41.89102331025185%2C-87.63547986745834,parks
Ohio Place Dog Park,9.48,,60.0,365.0,41.89102331025185,-87.63547986745834,41.89102331025185%2C-87.63547986745834,parks
