name,popularity,price,rating,distance,latitude,longitude,ll,poiCat
DICKBUTT1 Gallery,1.7,,,751,41.87943409,-87.63550401,-45.75606992,museums
Chicago Design Museum,8.04,,77,776,41.87943409,-87.63550401,-45.75606992,museums
Arthur Rubloff Collection of Paperweights at Art Institute of Chicago,4.46,,,949,41.87943409,-87.63550401,-45.75606992,museums
Thorne Miniature Rooms,9.77,,86,978,41.87943409,-87.63550401,-45.75606992,museums
Wabash Arts Corridor,9.54,,,11.14394644,41.87943409,-87.63550401,-45.75606992,museums
Illinois State Museum Chicago Gallery,7.55,,,113,41.88602083,-87.63087606,-45.74485523,museums
Art Gallery,,,,137,41.88602083,-87.63087606,-45.74485523,museums
Chicago Design Museum,8.04,,77,322,41.88602083,-87.63087606,-45.74485523,museums
National Museum of Health and Medicine Chicago,8.84,,,412,41.88602083,-87.63087606,-45.74485523,museums
Peterlik USA Chicago,,,,747,41.88602083,-87.63087606,-45.74485523,museums
"Ryerson & Burnham Libraries, The Art Institute of Chicago",8.47,,,910,41.88602083,-87.63087606,-45.74485523,museums
Arthur Rubloff Collection of Paperweights at Art Institute of Chicago,4.46,,,918,41.88602083,-87.63087606,-45.74485523,museums
Thorne Miniature Rooms,9.77,,86,935,41.88602083,-87.63087606,-45.74485523,museums
The Heart,7.68,,,11.14394644,41.88602083,-87.63087606,-45.74485523,museums
Aldo Castillo Gallery,,,,391,41.89102331,-87.63547987,-45.74445656,museums
Neon And Light Museum,8.67,,,404,41.89102331,-87.63547987,-45.74445656,museums
Melanee Cooper Gallery,,,,548,41.89102331,-87.63547987,-45.74445656,museums
Illinois State Museum Chicago Gallery,7.55,,,745,41.89102331,-87.63547987,-45.74445656,museums
Art Gallery,,,,749,41.89102331,-87.63547987,-45.74445656,museums
The Heart,7.68,,,907,41.89102331,-87.63547987,-45.74445656,museums
Peterlik USA Chicago,,,,916,41.89102331,-87.63547987,-45.74445656,museums
National Museum of Health and Medicine Chicago,8.84,,,930,41.89102331,-87.63547987,-45.74445656,museums
Loyola University Museum of Art,8.81,,80,443,41.898969,-87.629912,-45.730943,museums
The Da Vinci Machines Exhibition,,,,518,41.898969,-87.629912,-45.730943,museums
Melanee Cooper Gallery,,,,594,41.898969,-87.629912,-45.730943,museums
Aldo Castillo Gallery,,,,660,41.898969,-87.629912,-45.730943,museums
The Heart,7.68,,,671,41.898969,-87.629912,-45.730943,museums
MCA Sculpture Garden,9.56,,,719,41.898969,-87.629912,-45.730943,museums
Neon And Light Museum,8.67,,,738,41.898969,-87.629912,-45.730943,museums
Mca Theatre,,,,762,41.898969,-87.629912,-45.730943,museums
The Arts Club of Chicago,9.66,,67,905,41.898969,-87.629912,-45.730943,museums
"Morrison, T",,,,614,41.969659,-87.68955,-45.719891,museums
Dali-Lamb Museum,2.1,,,424,41.88577925,-87.65102461,-45.76524536,museums
WNDR Museum,9.83,,86,719,41.88577925,-87.65102461,-45.76524536,museums
Museum Campus Bike Park Chicago,,,,778,41.88577925,-87.65102461,-45.76524536,museums
Sapere Art/Intuitive Works,,,,878,41.91461,-87.667968,-45.753358,museums
Lighthouse Artspace,9.11,,,599,41.915689,-87.6346,-45.718911,museums
DePaul Art Museum,,,,423,41.92154,-87.653818,-45.732278,museums
Depaul University Art Museum,9.73,,72,431,41.92154,-87.653818,-45.732278,museums
Ukrainian Institute of Modern Art,,,,969,41.92154,-87.653818,-45.732278,museums
Intuit: The Center for Intuitive and Outsider Art,9.57,,70,874,41.90068,-87.6626,-45.76192,museums
MCA Warehouse,8.62,,,725,41.895634,-87.672069,-45.776435,museums
Ukrainian National Museum,9.67,,76,989,41.895634,-87.672069,-45.776435,museums
Chicago Design Museum,8.04,,77,380,41.886875,-87.62603,-45.739155,museums
Peterlik USA Chicago,,,,448,41.886875,-87.62603,-45.739155,museums
Illinois State Museum Chicago Gallery,7.55,,,484,41.886875,-87.62603,-45.739155,museums
Art Gallery,,,,512,41.886875,-87.62603,-45.739155,museums
The Arts Club of Chicago,9.66,,67,726,41.886875,-87.62603,-45.739155,museums
National Museum of Health and Medicine Chicago,8.84,,,756,41.886875,-87.62603,-45.739155,museums
"Ryerson & Burnham Libraries, The Art Institute of Chicago",8.47,,,762,41.886875,-87.62603,-45.739155,museums
The Heart,7.68,,,796,41.886875,-87.62603,-45.739155,museums
Arthur Rubloff Collection of Paperweights at Art Institute of Chicago,4.46,,,834,41.886875,-87.62603,-45.739155,museums
Thorne Miniature Rooms,9.77,,86,838,41.886875,-87.62603,-45.739155,museums
Dali-Lamb Museum,2.1,,,490,41.885579,-87.648484,-45.762905,museums
Museum Campus Bike Park Chicago,,,,834,41.885579,-87.648484,-45.762905,museums
WNDR Museum,9.83,,86,841,41.885579,-87.648484,-45.762905,museums
Sector 2337,4.42,,,892,41.917741,-87.691392,-45.773651,museums
Heritage Museum of Asian Art,9.03,,,828,41.85308456,-87.6319313,-45.77884675,museums
Renaissance Society,9.45,,,292,41.791478,-87.599861,-45.808383,museums
Institute of Puerto Rican Art & Culture,9.05,,,11.14394644,41.9104754,-87.6968944,-45.786419,museums
Dittmar Memorial Gallery,,,,654,42.058239,-87.677432,-45.619193,museums
Mary and Leigh Block Museum of Art,9.59,,70,745,42.058239,-87.677432,-45.619193,museums
MCA Warehouse,8.62,,,463,41.891072,-87.666611,-45.775539,museums
Museum Park Place,,,,645,41.85137517,-87.61883465,-45.76745948,museums
DePaul Art Museum,,,,771,41.91829556,-87.65218332,-45.73388776,museums
Depaul University Art Museum,9.73,,72,782,41.91829556,-87.65218332,-45.73388776,museums
National Veterans Art Museum,8.76,,67,730,41.960631,-87.745359,-45.784728,museums
"Ryerson & Burnham Libraries, The Art Institute of Chicago",8.47,,,123,41.8810317,-87.62408432,-45.74305262,museums
Thorne Miniature Rooms,9.77,,86,169,41.8810317,-87.62408432,-45.74305262,museums
Arthur Rubloff Collection of Paperweights at Art Institute of Chicago,4.46,,,169,41.8810317,-87.62408432,-45.74305262,museums
Members' Lounge,8.66,,74,242,41.8810317,-87.62408432,-45.74305262,museums
Stock Exchange Trading Room,9.6,,63,300,41.8810317,-87.62408432,-45.74305262,museums
Chicago Design Museum,8.04,,77,467,41.8810317,-87.62408432,-45.74305262,museums
Illinois State Museum Chicago Gallery,7.55,,,749,41.8810317,-87.62408432,-45.74305262,museums
Art Gallery,,,,759,41.8810317,-87.62408432,-45.74305262,museums
National Museum of Health and Medicine Chicago,8.84,,,791,41.8810317,-87.62408432,-45.74305262,museums
DICKBUTT1 Gallery,1.7,,,964,41.8810317,-87.62408432,-45.74305262,museums
MCA Warehouse,8.62,,,571,41.885951,-87.677009,-45.791058,museums
Art Gallery,,,,335,41.885837,-87.6355,-45.749663,museums
Illinois State Museum Chicago Gallery,7.55,,,353,41.885837,-87.6355,-45.749663,museums
National Museum of Health and Medicine Chicago,8.84,,,381,41.885837,-87.6355,-45.749663,museums
Chicago Design Museum,8.04,,77,638,41.885837,-87.6355,-45.749663,museums
Aldo Castillo Gallery,,,,967,41.885837,-87.6355,-45.749663,museums
Neon And Light Museum,8.67,,,974,41.885837,-87.6355,-45.749663,museums
Ukrainian Institute of Modern Art,9.36,,78,787,41.902997,-87.683825,-45.780828,museums
Ukrainian National Museum,9.67,,76,922,41.902997,-87.683825,-45.780828,museums
Sapere Art/Intuitive Works,,,,991,41.902997,-87.683825,-45.780828,museums
"Ryerson & Burnham Libraries, The Art Institute of Chicago",8.47,,,267,41.882134,-87.625125,-45.742991,museums
Arthur Rubloff Collection of Paperweights at Art Institute of Chicago,4.46,,,305,41.882134,-87.625125,-45.742991,museums
Thorne Miniature Rooms,9.77,,86,312,41.882134,-87.625125,-45.742991,museums
Chicago Design Museum,8.04,,77,322,41.882134,-87.625125,-45.742991,museums
Members' Lounge,8.66,,74,389,41.882134,-87.625125,-45.742991,museums
Stock Exchange Trading Room,9.6,,63,442,41.882134,-87.625125,-45.742991,museums
Illinois State Museum Chicago Gallery,7.55,,,609,41.882134,-87.625125,-45.742991,museums
Art Gallery,,,,621,41.882134,-87.625125,-45.742991,museums
National Museum of Health and Medicine Chicago,8.84,,,684,41.882134,-87.625125,-45.742991,museums
Peterlik USA Chicago,,,,956,41.882134,-87.625125,-45.742991,museums
Richard H. Driehaus Gallery of Stained Glass,1.83,,64,854,41.892278,-87.612043,-45.719765,museums
The Arts Club of Chicago,9.66,,67,876,41.892278,-87.612043,-45.719765,museums
Mca Theatre,,,,921,41.892278,-87.612043,-45.719765,museums
MCA Sculpture Garden,9.56,,,957,41.892278,-87.612043,-45.719765,museums
Depaul University Art Museum,9.73,,72,787,41.932418,-87.652705,-45.720287,museums
DePaul Art Museum,,,,798,41.932418,-87.652705,-45.720287,museums
Lighthouse Artspace,9.11,,,454,41.911722,-87.626804,-45.715082,museums
Aldo Castillo Gallery,,,,75,41.894722,-87.634362,-45.73964,museums
Melanee Cooper Gallery,,,,184,41.894722,-87.634362,-45.73964,museums
Neon And Light Museum,8.67,,,185,41.894722,-87.634362,-45.73964,museums
The Heart,7.68,,,756,41.894722,-87.634362,-45.73964,museums
Loyola University Museum of Art,8.81,,80,829,41.894722,-87.634362,-45.73964,museums
Peterlik USA Chicago,,,,935,41.894722,-87.634362,-45.73964,museums
The Da Vinci Machines Exhibition,,,,938,41.894722,-87.634362,-45.73964,museums
Melanee Cooper Gallery,,,,789,41.902924,-87.637715,-45.734791,museums
Neon And Light Museum,8.67,,,933,41.902924,-87.637715,-45.734791,museums
Aldo Castillo Gallery,,,,954,41.902924,-87.637715,-45.734791,museums
Lighthouse Artspace,9.11,,,973,41.902924,-87.637715,-45.734791,museums
Museum Campus Bike Park Chicago,,,,965,41.87184,-87.64664,-45.7748,museums
DICKBUTT1 Gallery,1.7,,,254,41.87502363,-87.63309404,-45.75807041,museums
Wabash Arts Corridor,9.54,,,607,41.87502363,-87.63309404,-45.75807041,museums
National Museum of Health and Medicine Chicago,8.84,,,864,41.87502363,-87.63309404,-45.75807041,museums
Arthur Rubloff Collection of Paperweights at Art Institute of Chicago,4.46,,,900,41.87502363,-87.63309404,-45.75807041,museums
Thorne Miniature Rooms,9.77,,86,926,41.87502363,-87.63309404,-45.75807041,museums
MCA Sculpture Garden,9.56,,,156,41.89858665,-87.62191523,-45.72332857,museums
Mca Theatre,,,,170,41.89858665,-87.62191523,-45.72332857,museums
The Da Vinci Machines Exhibition,,,,178,41.89858665,-87.62191523,-45.72332857,museums
Loyola University Museum of Art,8.81,,80,287,41.89858665,-87.62191523,-45.72332857,museums
The Heart,7.68,,,578,41.89858665,-87.62191523,-45.72332857,museums
The Arts Club of Chicago,9.66,,67,635,41.89858665,-87.62191523,-45.72332857,museums
Peterlik USA Chicago,,,,897,41.89858665,-87.62191523,-45.72332857,museums
Museum Campus Bike Park Chicago,,,,186,41.87772613,-87.65478743,-45.7770613,museums
WNDR Museum,9.83,,86,315,41.87772613,-87.65478743,-45.7770613,museums
500 Clown,,,,478,41.97803062,-87.66856492,-45.69053429,museums
DePaul Art Museum,,,,828,41.917805,-87.653449,-45.735644,museums
Depaul University Art Museum,9.73,,72,838,41.917805,-87.653449,-45.735644,museums
Sapere Art/Intuitive Works,,,,787,41.903266,-87.678435,-45.775169,museums
Ukrainian Institute of Modern Art,9.36,,78,982,41.903266,-87.678435,-45.775169,museums
Ukrainian National Museum,9.67,,76,570,41.895769,-87.67722,-45.781451,museums
Ukrainian Institute of Modern Art,9.36,,78,657,41.895769,-87.67722,-45.781451,museums
MCA Warehouse,8.62,,,875,41.895769,-87.67722,-45.781451,museums
Lighthouse Artspace,9.11,,,921,41.918306,-87.636282,-45.717976,museums
Lighthouse Artspace,9.11,,,270,41.912133,-87.634656,-45.722523,museums
Ukrainian National Museum,9.67,,76,183,41.895501,-87.682017,-45.786516,museums
Ukrainian Institute of Modern Art,9.36,,78,265,41.895501,-87.682017,-45.786516,museums
DICKBUTT1 Gallery,1.7,,,275,41.87273154,-87.63351649,-45.76078495,museums
Wabash Arts Corridor,9.54,,,549,41.87273154,-87.63351649,-45.76078495,museums
DePaul Art Museum,,,,859,41.918216,-87.656936,-45.73872,museums
Depaul University Art Museum,9.73,,72,865,41.918216,-87.656936,-45.73872,museums
The Heart,7.68,,,335,41.893992,-87.629318,-45.735326,museums
Aldo Castillo Gallery,,,,493,41.893992,-87.629318,-45.735326,museums
Loyola University Museum of Art,8.81,,80,518,41.893992,-87.629318,-45.735326,museums
Peterlik USA Chicago,,,,544,41.893992,-87.629318,-45.735326,museums
The Arts Club of Chicago,9.66,,67,568,41.893992,-87.629318,-45.735326,museums
Melanee Cooper Gallery,,,,582,41.893992,-87.629318,-45.735326,museums
Neon And Light Museum,8.67,,,605,41.893992,-87.629318,-45.735326,museums
The Da Vinci Machines Exhibition,,,,624,41.893992,-87.629318,-45.735326,museums
MCA Sculpture Garden,9.56,,,736,41.893992,-87.629318,-45.735326,museums
Mca Theatre,,,,775,41.893992,-87.629318,-45.735326,museums
Peterlik USA Chicago,,,,159,41.890173,-87.626185,-45.736012,museums
The Arts Club of Chicago,9.66,,67,423,41.890173,-87.626185,-45.736012,museums
The Heart,7.68,,,433,41.890173,-87.626185,-45.736012,museums
Illinois State Museum Chicago Gallery,7.55,,,710,41.890173,-87.626185,-45.736012,museums
Chicago Design Museum,8.04,,77,720,41.890173,-87.626185,-45.736012,museums
Art Gallery,,,,737,41.890173,-87.626185,-45.736012,museums
Loyola University Museum of Art,8.81,,80,806,41.890173,-87.626185,-45.736012,museums
MCA Sculpture Garden,9.56,,,871,41.890173,-87.626185,-45.736012,museums
The Da Vinci Machines Exhibition,,,,874,41.890173,-87.626185,-45.736012,museums
Mca Theatre,,,,891,41.890173,-87.626185,-45.736012,museums
Halim Time & Glass Museum,8.91,,,916,42.048308,-87.698224,-45.649916,museums
Institute of Puerto Rican Art & Culture,9.05,,,603,41.900105,-87.696817,-45.796712,museums
National Museum of Health and Medicine Chicago,8.84,,,792,41.877245,-87.639366,-45.762121,museums
DICKBUTT1 Gallery,1.7,,,827,41.877245,-87.639366,-45.762121,museums
Heritage Museum of Asian Art,9.03,,,784,41.849527,-87.640591,-45.791064,museums
Loyola University Museum of Art,8.81,,80,308,41.8966172,-87.62857854,-45.73196134,museums
The Heart,7.68,,,398,41.8966172,-87.62857854,-45.73196134,museums
The Da Vinci Machines Exhibition,,,,416,41.8966172,-87.62857854,-45.73196134,museums
MCA Sculpture Garden,9.56,,,586,41.8966172,-87.62857854,-45.73196134,museums
Aldo Castillo Gallery,,,,597,41.8966172,-87.62857854,-45.73196134,museums
Melanee Cooper Gallery,,,,606,41.8966172,-87.62857854,-45.73196134,museums
Mca Theatre,,,,630,41.8966172,-87.62857854,-45.73196134,museums
The Arts Club of Chicago,9.66,,67,644,41.8966172,-87.62857854,-45.73196134,museums
Neon And Light Museum,8.67,,,701,41.8966172,-87.62857854,-45.73196134,museums
Peterlik USA Chicago,,,,739,41.8966172,-87.62857854,-45.73196134,museums
Museum Campus Bike Park Chicago,,,,600,41.88318131,-87.64872462,-45.76554331,museums
WNDR Museum,9.83,,86,670,41.88318131,-87.64872462,-45.76554331,museums
Dali-Lamb Museum,2.1,,,736,41.88318131,-87.64872462,-45.76554331,museums
Neon And Light Museum,8.67,,,152,41.894666,-87.638437,-45.743771,museums
Melanee Cooper Gallery,,,,257,41.894666,-87.638437,-45.743771,museums
Aldo Castillo Gallery,,,,264,41.894666,-87.638437,-45.743771,museums
Wabash Arts Corridor,9.54,,,563,41.867888,-87.623041,-45.755153,museums
Women And Warriors,2.72,,,591,41.867888,-87.623041,-45.755153,museums
DICKBUTT1 Gallery,1.7,,,901,41.867888,-87.623041,-45.755153,museums
Institute of Puerto Rican Art & Culture,9.05,,,640,41.907928,-87.701479,-45.793551,museums
"Morrison, T",,,,123,41.9749113,-87.69250256,-45.71759126,museums
Sector 2337,4.42,,,599,41.91849115,-87.6974228,-45.77893165,museums
Ukrainian Institute of Modern Art,,,,506,41.92883,-87.668507,-45.739677,museums
Chicago Design Museum,8.04,,77,121,41.884241,-87.629634,-45.745393,museums
Illinois State Museum Chicago Gallery,7.55,,,168,41.884241,-87.629634,-45.745393,museums
Art Gallery,,,,181,41.884241,-87.629634,-45.745393,museums
National Museum of Health and Medicine Chicago,8.84,,,346,41.884241,-87.629634,-45.745393,museums
Arthur Rubloff Collection of Paperweights at Art Institute of Chicago,4.46,,,700,41.884241,-87.629634,-45.745393,museums
"Ryerson & Burnham Libraries, The Art Institute of Chicago",8.47,,,704,41.884241,-87.629634,-45.745393,museums
Thorne Miniature Rooms,9.77,,86,718,41.884241,-87.629634,-45.745393,museums
Members' Lounge,8.66,,74,823,41.884241,-87.629634,-45.745393,museums
Peterlik USA Chicago,,,,840,41.884241,-87.629634,-45.745393,museums
Stock Exchange Trading Room,9.6,,63,880,41.884241,-87.629634,-45.745393,museums
National Veterans Art Museum,8.76,,67,949,41.948812,-87.75713,-45.808318,museums
DePaul Art Museum,,,,953,41.931248,-87.644336,-45.713088,museums
Sapere Art/Intuitive Works,,,,460,41.91050937,-87.68238902,-45.77187965,museums
Renaissance Society,9.45,,,40,41.788746,-87.601334,-45.812588,museums
500 Clown,,,,842,41.96708784,-87.66729087,-45.70020303,museums
Museum Park Place,,,,806,41.852619,-87.626488,-45.773869,museums
Heritage Museum of Asian Art,9.03,,,928,41.852619,-87.626488,-45.773869,museums
Renaissance Society,9.45,,,641,41.79156801,-87.60785218,-45.81628417,museums
Sapere Art/Intuitive Works,,,,572,41.90985465,-87.66993016,-45.76007551,museums
WNDR Museum,9.83,,86,762,41.88671077,-87.6596573,-45.77294653,museums
Dali-Lamb Museum,2.1,,,789,41.88671077,-87.6596573,-45.77294653,museums
The Arts Club of Chicago,9.66,,67,161,41.89434514,-87.62279838,-45.72845325,museums
The Heart,7.68,,,207,41.89434514,-87.62279838,-45.72845325,museums
MCA Sculpture Garden,9.56,,,334,41.89434514,-87.62279838,-45.72845325,museums
Mca Theatre,,,,351,41.89434514,-87.62279838,-45.72845325,museums
Loyola University Museum of Art,8.81,,80,382,41.89434514,-87.62279838,-45.72845325,museums
The Da Vinci Machines Exhibition,,,,398,41.89434514,-87.62279838,-45.72845325,museums
Peterlik USA Chicago,,,,423,41.89434514,-87.62279838,-45.72845325,museums
The Da Vinci Machines Exhibition,,,,33,41.89766,-87.62351,-45.72585,museums
Loyola University Museum of Art,8.81,,80,126,41.89766,-87.62351,-45.72585,museums
MCA Sculpture Garden,9.56,,,170,41.89766,-87.62351,-45.72585,museums
Mca Theatre,,,,213,41.89766,-87.62351,-45.72585,museums
The Heart,7.68,,,430,41.89766,-87.62351,-45.72585,museums
The Arts Club of Chicago,9.66,,67,534,41.89766,-87.62351,-45.72585,museums
Peterlik USA Chicago,,,,773,41.89766,-87.62351,-45.72585,museums
Museum Campus Bike Park Chicago,,,,530,41.883043,-87.649931,-45.766888,museums
WNDR Museum,9.83,,86,575,41.883043,-87.649931,-45.766888,museums
Dali-Lamb Museum,2.1,,,733,41.883043,-87.649931,-45.766888,museums
Sapere Art/Intuitive Works,,,,456,41.907655,-87.672552,-45.764897,museums
National Museum of Health and Medicine Chicago,8.84,,,804,41.87831661,-87.64098108,-45.76266447,museums
Women And Warriors,2.72,,,176,41.865312,-87.617867,-45.752555,museums
Museum Park Place,,,,907,41.865312,-87.617867,-45.752555,museums
WNDR Museum,9.83,,86,34,41.880419,-87.655519,-45.7751,museums
Museum Campus Bike Park Chicago,,,,244,41.880419,-87.655519,-45.7751,museums
National Museum of Health and Medicine Chicago,8.84,,,324,41.88314336,-87.63724208,-45.75409871,museums
Art Gallery,,,,503,41.88314336,-87.63724208,-45.75409871,museums
Illinois State Museum Chicago Gallery,7.55,,,531,41.88314336,-87.63724208,-45.75409871,museums
Chicago Design Museum,8.04,,77,748,41.88314336,-87.63724208,-45.75409871,museums
The Firehouse Community Arts Center,9.44,,,127,41.852642,-87.72103,-45.868388,museums
DePaul Art Museum,,,,525,41.92416103,-87.64638036,-45.72221934,museums
Depaul University Art Museum,9.73,,72,537,41.92416103,-87.64638036,-45.72221934,museums
Women And Warriors,2.72,,,741,41.866095,-87.607267,-45.741172,museums
Sapere Art/Intuitive Works,,,,459,41.912616,-87.681391,-45.768775,museums
Wabash Arts Corridor,9.54,,,666,41.867491,-87.63219,-45.764699,museums
DICKBUTT1 Gallery,1.7,,,713,41.867491,-87.63219,-45.764699,museums
Ukrainian Institute of Modern Art,,,,868,41.92105673,-87.67279744,-45.75174071,museums
Museum Campus Bike Park Chicago,,,,572,41.87464,-87.65703,-45.78239,museums
WNDR Museum,9.83,,86,650,41.87464,-87.65703,-45.78239,museums
The Da Vinci Machines Exhibition,,,,590,41.9023087,-87.62769053,-45.72538183,museums
Loyola University Museum of Art,8.81,,80,591,41.9023087,-87.62769053,-45.72538183,museums
MCA Sculpture Garden,9.56,,,761,41.9023087,-87.62769053,-45.72538183,museums
Mca Theatre,,,,792,41.9023087,-87.62769053,-45.72538183,museums
The Heart,7.68,,,943,41.9023087,-87.62769053,-45.72538183,museums
Melanee Cooper Gallery,,,,977,41.9023087,-87.62769053,-45.72538183,museums
Arthur Rubloff Collection of Paperweights at Art Institute of Chicago,4.46,,,184,41.87785,-87.62408,-45.74623,museums
Thorne Miniature Rooms,9.77,,86,189,41.87785,-87.62408,-45.74623,museums
Members' Lounge,8.66,,74,266,41.87785,-87.62408,-45.74623,museums
"Ryerson & Burnham Libraries, The Art Institute of Chicago",8.47,,,306,41.87785,-87.62408,-45.74623,museums
Stock Exchange Trading Room,9.6,,63,320,41.87785,-87.62408,-45.74623,museums
Wabash Arts Corridor,9.54,,,687,41.87785,-87.62408,-45.74623,museums
DICKBUTT1 Gallery,1.7,,,697,41.87785,-87.62408,-45.74623,museums
Chicago Design Museum,8.04,,77,752,41.87785,-87.62408,-45.74623,museums
National Museum of Health and Medicine Chicago,8.84,,,943,41.87785,-87.62408,-45.74623,museums
Aldo Castillo Gallery,,,,521,41.889906,-87.634266,-45.74436,museums
Neon And Light Museum,8.67,,,552,41.889906,-87.634266,-45.74436,museums
